temperature_c,humidity_pct,pressure_hpa,wind_speed_kmh,wind_direction_deg,cloud_cover_pct,dew_point_c,visibility_km,uv_index,temp_change_3h,pressure_change_3h,month,will_rain
37.45,90.1,1007.27,16.61,167.51,79.69,35.47,4.77,6.46,-4.3,-2.39,5,1
11.49,21.52,1021.83,36.46,282.62,17.49,-4.21,7.55,0.18,2.65,-0.38,11,0
11.78,78.6,1019.56,53.81,173.75,11.46,7.49,15.9,4.5,1.27,-2.73,12,0
29.82,94.65,1004.34,10.31,139.14,62.31,28.75,14.91,2.06,-2.76,-3.68,6,1
30.47,72.58,990.35,4.0,189.39,39.86,24.99,11.74,10.64,4.6,4.39,12,0
30.49,55.12,1062.32,3.23,243.31,5.98,21.51,3.32,6.41,1.01,2.96,8,0
22.45,23.59,1010.88,3.78,261.68,35.56,7.17,16.16,9.55,0.68,-1.26,6,0
23.75,93.61,1008.11,18.5,128.43,77.18,22.47,6.5,2.15,-0.54,2.49,6,1
28.28,57.62,1014.7,0.62,205.68,61.52,19.8,15.55,8.91,-0.02,2.78,7,0
25.86,22.32,1009.36,0.79,327.55,36.28,10.32,13.13,4.56,-1.14,-3.84,11,0
2.81,75.19,1014.84,14.05,351.47,19.18,-2.16,5.65,1.95,-2.22,1.7,8,0
22.7,58.55,1032.3,15.41,81.81,63.18,14.41,4.64,8.37,3.69,-0.98,4,1
16.49,29.95,1011.13,16.42,69.42,88.76,2.48,3.05,8.38,-1.48,0.77,7,0
26.75,37.14,995.56,6.98,243.61,64.63,14.18,5.22,10.95,-1.58,6.02,8,0
54.85,25.16,1010.58,24.59,149.29,81.29,39.88,3.58,8.59,-0.39,3.17,6,1
28.67,65.94,1006.03,11.44,8.72,52.15,21.86,12.53,1.6,4.27,-0.26,9,0
21.86,69.76,1034.36,1.67,124.87,71.8,15.82,12.18,3.55,3.39,2.84,6,1
34.22,60.46,1030.57,23.93,290.43,89.62,26.31,11.93,4.97,-1.18,-3.84,4,0
29.83,85.37,1014.61,45.89,287.07,77.32,26.9,13.02,1.39,3.68,1.01,6,1
29.2,88.88,993.82,0.93,178.09,90.99,26.98,16.39,8.67,0.32,1.05,2,1
31.07,69.25,994.61,7.45,170.13,43.11,24.92,18.31,5.79,-2.53,1.41,11,0
45.57,21.02,1013.23,10.03,208.62,90.42,29.77,4.99,10.39,-1.43,-1.02,8,1
13.69,75.62,1018.04,2.38,78.98,62.16,8.81,11.96,6.48,4.12,0.76,11,0
29.74,53.44,1007.38,30.34,189.38,87.0,20.42,2.03,5.75,6.25,1.71,6,1
15.74,65.24,1005.8,5.01,3.98,3.94,8.79,2.84,0.79,0.96,-4.65,4,0
30.56,71.93,1004.11,22.92,171.2,65.79,24.94,13.26,1.64,-1.7,-0.63,7,1
15.81,48.02,1012.65,16.68,120.98,84.8,5.42,9.99,9.34,-0.37,-1.81,8,0
20.83,93.37,977.26,13.67,242.95,17.42,19.5,15.29,10.9,-2.29,1.32,3,1
22.05,30.72,996.48,3.2,229.81,66.18,8.19,8.8,4.57,-1.85,2.76,10,0
34.76,73.72,1003.59,3.74,137.1,82.5,29.5,2.99,8.91,-2.15,-1.22,3,1
34.18,20.35,1031.11,0.73,2.62,28.79,18.25,17.51,6.9,-0.24,-2.18,10,0
12.54,93.97,1000.79,4.13,90.82,40.52,11.34,2.12,10.55,0.36,0.23,3,1
25.55,29.0,1015.71,6.36,228.01,56.95,11.35,4.18,2.62,-0.44,-2.31,3,0
17.9,27.59,1016.4,26.86,26.05,51.92,3.42,5.9,5.99,-0.66,-0.45,2,0
12.41,46.64,1032.47,6.84,38.75,3.92,1.74,19.91,4.5,2.28,-0.66,5,0
22.83,49.89,1031.94,21.07,232.93,9.87,12.81,8.63,5.96,-0.69,1.16,6,1
21.92,37.14,1012.14,8.68,272.08,10.05,9.34,10.28,2.96,-0.5,0.63,1,0
49.27,66.81,1005.87,23.05,115.76,26.23,42.63,15.51,5.48,-0.53,0.32,6,1
29.33,55.43,1003.04,56.12,176.28,24.59,20.42,12.91,6.87,4.63,3.27,7,1
11.22,22.73,1009.38,4.11,340.46,74.22,-4.23,16.91,0.89,-1.47,0.54,2,0
19.35,45.57,1006.49,29.74,340.4,57.27,8.47,9.99,8.17,1.79,-0.84,1,1
35.21,84.83,1021.3,14.59,110.7,76.4,32.18,19.46,7.77,-2.25,-0.59,7,1
45.88,75.18,1019.3,25.5,291.6,6.99,40.92,16.04,9.69,1.05,-1.53,6,0
9.14,77.99,1021.88,15.82,213.82,48.52,4.74,8.33,4.68,1.64,-2.04,3,0
6.2,75.85,1031.89,8.27,351.17,32.38,1.37,7.93,0.68,3.25,-2.78,2,0
43.71,44.88,1040.94,3.88,171.94,84.99,32.69,18.63,5.08,-1.15,2.27,2,0
28.9,27.97,1014.87,1.09,278.89,70.78,14.49,13.85,1.51,-3.34,-1.44,12,0
16.32,41.8,1029.49,11.5,276.53,86.93,4.68,12.62,7.12,-2.35,0.63,2,0
30.35,86.54,1007.73,69.57,179.08,4.64,27.65,15.28,0.52,2.89,-0.6,8,1
-1.36,98.44,1030.78,20.09,286.43,72.08,-1.67,11.44,4.11,6.25,-0.06,1,1
25.03,59.51,1028.92,5.95,93.97,54.0,16.94,3.6,0.91,2.5,2.31,12,0
28.28,20.78,1028.13,26.33,44.01,82.5,12.43,6.72,0.04,-3.79,0.35,3,1
34.24,31.2,1014.41,21.98,153.06,50.72,20.48,11.38,10.57,2.4,-1.85,8,1
14.86,45.77,1002.97,4.96,339.71,54.02,4.01,0.85,10.96,-2.83,-1.13,6,0
25.86,66.29,992.08,0.22,180.27,5.18,19.11,9.03,6.11,-1.05,1.72,7,0
15.75,26.01,1012.4,1.89,228.69,66.85,0.95,15.24,2.63,0.56,0.97,2,0
27.55,95.47,1036.0,31.47,224.7,27.31,26.65,3.7,10.02,1.07,1.84,9,1
16.05,49.21,1008.35,27.17,47.73,1.97,5.89,1.76,10.15,0.2,-0.48,7,0
20.92,93.01,1024.78,5.25,140.51,6.64,19.52,16.8,9.4,-1.8,-2.79,3,0
15.04,82.44,1025.66,5.04,254.5,95.73,11.53,12.54,5.99,3.18,1.01,9,1
31.51,80.43,1008.74,23.62,349.92,34.61,27.6,3.94,0.82,-1.58,0.51,3,1
33.58,68.54,1032.75,41.65,60.49,86.81,27.29,16.22,0.97,3.76,0.56,10,1
22.65,70.14,969.37,22.65,147.76,95.97,16.68,13.33,9.86,-4.08,-2.76,8,1
25.38,71.04,994.66,13.96,34.23,94.33,19.59,7.02,9.63,0.65,-1.28,7,1
10.51,70.3,999.27,4.17,87.26,88.17,4.57,7.84,4.78,-3.68,-1.88,3,1
22.0,64.3,1000.7,11.19,135.63,89.48,14.86,3.54,3.61,-2.5,0.8,5,1
24.5,98.91,1018.04,3.99,194.63,28.9,24.28,16.79,7.09,-1.54,0.87,7,1
51.21,78.58,1017.35,24.75,83.0,15.15,46.92,10.43,8.88,4.56,-0.09,3,0
13.88,82.16,1018.91,7.34,81.92,63.93,10.31,11.36,8.05,3.92,1.94,2,1
39.64,89.8,1021.94,26.91,280.02,48.81,37.6,17.73,6.77,2.62,2.98,9,1
34.97,37.25,998.75,7.21,346.55,9.87,22.42,0.81,2.55,0.1,0.71,2,0
27.81,26.7,994.73,26.07,116.5,67.75,13.15,1.8,2.89,0.56,1.34,3,0
42.59,58.63,1018.94,6.08,247.68,56.29,34.31,3.65,7.96,3.8,-1.08,12,0
28.72,61.13,1003.55,8.7,92.91,86.31,20.95,1.09,8.83,2.1,-1.45,1,1
28.89,86.33,989.44,14.34,334.06,60.92,26.16,13.33,1.28,0.05,2.02,1,1
24.47,55.5,1027.57,1.09,242.24,57.39,15.57,12.86,2.06,4.46,-1.75,1,0
37.24,65.67,1033.93,44.41,288.96,44.08,30.37,4.61,7.49,2.44,1.39,10,0
35.96,62.17,1036.36,12.79,17.77,46.28,28.4,3.41,4.28,0.73,3.44,3,0
18.74,23.06,1015.81,10.63,215.46,95.44,3.35,3.34,6.2,-1.38,1.31,6,0
11.81,69.22,1022.39,27.43,189.94,13.84,5.65,19.09,6.76,-1.65,-0.16,10,0
22.97,86.24,1033.55,30.12,105.48,44.62,20.22,14.02,8.54,-1.01,-2.68,3,1
17.0,32.6,1003.38,11.08,94.47,65.58,3.52,11.92,8.86,1.37,0.33,4,0
24.36,67.55,1029.66,39.31,208.81,43.3,17.87,6.79,3.08,2.51,2.02,2,1
37.37,67.49,1017.13,1.0,254.33,28.32,30.87,8.94,5.95,-4.33,-0.36,7,0
20.43,33.13,1026.71,1.8,11.94,28.74,7.05,2.24,1.36,-5.84,2.04,4,0
24.57,29.88,1015.79,13.62,204.26,23.37,10.55,19.96,9.26,-2.85,0.73,11,0
25.58,98.4,1032.44,6.56,61.37,34.39,25.26,15.22,9.3,-1.22,0.58,1,1
33.48,51.5,1016.35,9.36,50.53,87.17,23.78,12.62,3.29,3.59,-0.63,4,1
2.53,38.19,990.74,5.96,224.32,50.52,-9.83,11.96,1.77,-0.84,-2.91,4,0
18.93,33.71,1034.78,7.78,111.91,24.02,5.67,10.33,0.77,0.76,-0.85,11,0
27.11,73.41,998.79,25.94,158.72,38.45,21.79,5.52,6.32,1.25,-0.87,3,0
37.0,68.76,1031.8,13.5,129.6,10.58,30.75,4.91,1.01,-3.07,1.15,8,0
20.08,71.48,1011.65,88.97,233.4,90.4,14.38,11.22,7.49,4.38,-0.03,7,1
6.23,27.04,1030.64,23.19,169.24,40.82,-8.36,1.87,7.46,-1.99,2.17,10,0
31.2,91.48,1030.02,4.8,346.85,98.04,29.49,1.95,6.75,4.68,0.56,10,1
18.65,51.14,1019.45,4.6,126.86,34.75,8.87,11.44,9.64,-0.38,-1.01,3,1
13.1,45.07,1020.63,6.14,266.5,83.64,2.12,18.44,4.16,-1.01,-1.63,4,0
18.76,56.99,1019.34,27.8,92.63,25.64,10.15,18.33,9.92,-3.33,-1.21,8,1
23.15,51.21,982.79,0.42,183.15,7.62,13.4,0.71,0.41,0.59,0.32,10,0
18.95,89.09,1014.77,3.92,198.93,3.17,16.77,2.59,1.24,6.76,-0.75,3,0
2.94,94.34,996.26,35.3,118.48,60.62,1.81,11.87,4.53,1.24,-2.15,5,1
33.97,44.28,1015.57,15.32,169.84,31.16,22.83,17.05,6.53,0.81,2.01,5,0
37.75,89.11,995.86,3.86,100.54,44.35,35.57,19.11,0.36,-2.0,0.3,5,1
31.52,82.52,995.23,3.71,2.16,81.86,28.02,17.28,6.24,1.78,0.55,5,1
13.62,94.46,1037.07,29.77,77.63,24.81,12.52,13.71,3.38,0.47,-1.65,9,1
22.99,39.66,1029.04,33.63,252.02,30.87,10.92,4.41,9.76,-0.19,-2.08,10,1
24.93,66.16,1012.94,4.44,277.55,84.53,18.17,1.92,5.87,1.48,-0.32,5,1
30.99,41.96,1015.77,8.18,100.87,49.28,19.38,1.43,6.47,-5.45,-4.06,11,0
31.68,85.93,1009.28,26.99,146.9,82.77,28.87,12.44,10.4,-0.3,1.56,11,1
17.66,20.43,1021.55,22.11,13.45,37.45,1.74,1.21,8.41,-3.59,-1.41,9,0
25.82,65.19,1002.86,25.22,85.34,39.84,18.86,14.92,4.82,0.09,-0.54,9,0
29.57,47.14,1027.91,10.96,280.52,16.71,19.0,14.39,5.25,-2.17,0.85,11,0
39.56,45.81,1009.2,36.38,218.16,91.63,28.72,2.05,7.13,-1.97,-0.45,10,0
32.05,71.59,1006.7,5.92,74.08,89.68,26.36,18.18,2.2,-4.0,-2.34,12,1
32.89,88.12,1013.33,2.56,92.68,98.42,30.51,10.68,0.98,3.35,3.01,4,1
25.84,68.74,1004.13,18.5,294.05,40.24,19.59,18.14,3.42,-2.03,-3.07,9,1
39.1,88.25,1017.93,11.63,75.27,81.86,36.76,18.08,8.56,-1.87,-4.47,11,0
29.1,41.17,1004.94,28.92,120.3,41.5,17.33,4.34,2.83,4.59,1.75,12,1
16.39,61.56,1020.03,1.27,239.17,45.43,8.7,7.92,1.44,1.7,-2.92,2,0
39.03,56.04,1031.24,27.84,202.0,83.0,30.24,3.13,2.41,-6.1,2.51,3,1
31.98,20.93,1002.21,5.21,165.91,17.74,16.17,15.61,7.47,4.16,0.75,1,0
20.57,64.54,1011.04,15.96,323.91,22.03,13.48,10.33,6.75,4.94,0.57,11,0
20.21,72.92,1019.92,0.61,79.1,31.47,14.79,18.61,7.57,4.66,-1.14,7,0
27.97,67.35,1006.46,14.11,266.91,78.82,21.44,4.56,3.54,2.0,-1.65,10,1
29.63,78.9,1019.96,18.95,57.26,37.27,25.41,13.92,9.91,-3.31,-0.75,11,0
26.97,65.71,1021.33,6.9,221.66,35.82,20.11,19.79,4.97,-0.15,-1.75,9,0
28.11,25.34,1029.25,3.64,313.42,99.88,13.18,13.47,5.65,-4.35,2.42,3,1
42.0,29.32,1003.91,11.57,164.84,38.38,27.86,1.84,10.44,-2.6,-1.49,8,0
35.72,67.72,998.86,26.86,260.75,24.78,29.26,11.97,10.77,-3.33,1.01,1,0
26.91,42.0,1008.39,5.86,295.34,62.32,15.31,4.01,7.28,-1.88,2.01,6,0
34.41,26.37,998.48,4.36,48.97,80.19,19.69,1.09,10.39,0.49,-1.76,6,0
14.67,54.37,1021.47,4.91,254.1,6.96,5.55,7.03,5.96,-1.33,0.75,5,0
28.98,64.35,995.57,44.68,331.14,61.89,21.85,5.69,3.38,-1.46,-1.79,4,0
43.09,46.3,1048.0,6.68,207.49,3.57,32.35,15.88,3.47,-0.87,-0.35,3,0
22.82,77.63,1032.44,0.05,67.0,52.63,18.35,7.79,6.15,4.5,-0.92,4,1
16.52,71.5,1013.19,22.83,45.7,25.7,10.82,14.79,6.66,6.49,-1.39,7,0
18.48,46.63,1026.01,18.02,93.5,30.66,7.8,0.82,4.84,-1.35,0.32,7,0
14.1,80.39,988.45,2.06,37.26,46.71,10.18,0.79,9.72,1.01,-2.43,3,0
17.15,71.9,1050.85,62.9,184.82,92.71,11.53,1.07,4.69,-2.52,1.86,11,1
21.29,71.0,1004.15,14.05,25.09,71.07,15.49,4.78,3.01,2.3,-2.16,10,0
10.94,64.27,1011.19,10.42,80.43,93.68,3.8,7.79,0.09,-1.43,-2.53,3,0
25.16,20.91,985.16,7.22,158.37,66.0,9.34,12.35,10.68,-2.13,-0.5,3,0
34.02,75.72,1020.29,34.34,170.61,0.71,29.17,19.73,9.07,6.0,-0.75,5,1
15.92,50.08,996.4,4.19,203.54,26.56,5.94,7.41,6.77,-4.07,0.71,1,0
40.19,95.41,1014.52,5.05,254.02,90.58,39.27,1.59,9.14,-7.36,0.17,10,1
30.11,85.44,1004.84,1.96,17.0,64.34,27.2,4.3,8.91,2.2,-3.25,11,1
35.31,67.02,996.83,21.35,29.02,98.16,28.71,18.01,10.25,-1.1,1.97,7,1
18.42,40.17,1000.93,13.58,21.91,15.6,6.46,14.14,4.25,-1.94,-0.55,8,0
33.55,36.3,1016.39,14.09,152.33,29.67,20.8,15.91,6.1,8.19,0.48,7,0
14.08,47.23,993.78,3.7,15.07,36.24,3.53,2.92,1.08,2.19,4.4,8,0
33.9,58.13,1001.77,15.8,268.59,32.66,25.53,3.13,10.62,-0.18,2.57,9,0
26.72,43.69,1022.95,21.75,80.28,25.2,15.46,2.69,10.84,-2.12,0.42,4,0
30.53,61.19,1052.04,6.64,338.12,44.35,22.77,17.21,8.68,1.34,-2.75,3,0
13.24,33.23,1020.16,24.24,175.11,64.23,-0.11,4.59,5.0,-5.2,-2.71,7,0
16.05,98.22,999.24,6.43,160.68,31.13,15.69,13.04,5.46,-1.55,2.32,12,1
30.97,28.63,1007.49,21.29,280.99,7.97,16.7,10.57,4.79,-0.11,-0.8,9,0
15.52,94.56,1013.47,0.51,256.74,70.85,14.43,11.12,3.23,0.64,-0.34,12,1
29.63,93.09,1007.76,12.02,218.63,45.9,28.25,4.31,5.81,-0.43,-2.29,9,1
11.33,62.03,1026.55,52.36,336.65,55.65,3.73,12.89,0.59,-2.08,0.89,12,1
33.48,77.99,1016.26,59.64,152.01,45.54,29.08,1.34,10.91,2.76,2.28,8,1
12.67,54.88,1026.62,4.96,291.07,89.04,3.65,19.87,4.66,-4.95,3.05,3,0
30.52,70.4,1008.28,8.73,136.83,55.87,24.6,1.02,10.2,-0.83,-0.9,6,1
31.26,47.25,1032.88,0.98,301.8,92.33,20.71,1.48,7.97,-1.55,1.29,2,0
18.03,44.09,1010.5,30.99,93.41,51.06,6.85,6.83,3.19,3.04,-0.19,6,1
30.82,66.26,998.43,12.61,104.14,29.26,24.07,16.72,2.44,-1.38,1.76,5,0
27.6,59.85,1045.66,7.29,244.03,35.54,19.57,5.52,10.95,1.31,-0.01,4,0
19.61,66.36,985.63,1.79,76.58,52.21,12.88,9.7,8.49,1.0,-1.65,3,1
14.91,42.93,1001.92,44.0,82.5,53.0,3.5,0.85,2.75,-5.51,2.64,8,1
5.37,49.36,1003.59,11.33,109.89,68.73,-4.75,2.04,0.74,-0.2,0.2,10,0
28.5,26.71,1050.62,4.99,244.41,22.45,13.84,12.36,7.67,-5.23,-0.7,6,0
9.35,24.18,1040.1,6.47,320.18,65.88,-5.81,4.29,3.33,1.05,0.36,9,0
25.95,40.28,1035.41,4.73,242.84,77.86,14.01,14.04,2.43,-2.19,-1.47,3,0
22.37,25.94,1008.04,13.81,298.01,67.66,7.55,15.82,8.08,3.56,0.83,5,0
31.79,28.3,1049.39,39.88,195.68,48.18,17.45,17.08,7.47,-0.54,-0.39,4,0
21.98,85.03,1018.53,29.14,24.81,99.17,18.99,3.11,5.3,-2.31,-1.59,6,1
21.71,23.11,1027.66,9.25,36.17,40.48,6.33,9.38,10.37,3.6,4.75,2,0
32.32,72.72,1015.7,26.27,199.58,10.66,26.86,18.97,7.48,-2.62,-2.01,6,0
28.35,41.8,1012.26,8.25,118.01,82.15,16.71,15.56,9.83,2.68,0.71,3,0
28.16,89.72,1009.22,4.36,79.4,21.22,26.11,2.78,2.1,1.4,0.11,8,1
29.69,58.8,1009.86,61.49,167.85,71.33,21.45,10.3,3.26,-1.1,-2.05,10,0
9.64,44.45,1022.13,5.43,239.94,17.9,-1.47,18.49,1.15,-4.01,-0.67,10,0
32.57,61.41,1018.51,5.87,138.6,1.69,24.85,9.08,3.35,3.72,-2.69,11,0
31.12,50.56,1012.53,68.62,288.92,15.98,21.24,16.83,10.69,1.5,4.13,6,0
14.83,65.14,1035.64,2.16,265.87,37.7,7.86,10.17,10.59,-2.32,-0.54,12,0
22.56,29.16,968.5,21.44,264.57,10.66,8.39,2.58,8.36,0.73,-0.37,8,0
24.61,99.76,1020.65,41.19,354.67,19.77,24.56,3.38,5.73,3.02,3.89,7,1
23.66,54.04,1023.77,10.76,106.28,76.46,14.46,1.41,8.59,0.34,-1.65,6,0
28.34,47.86,1030.2,0.04,232.1,76.99,17.91,4.31,6.09,0.72,2.59,9,0
39.31,76.82,1012.03,7.05,307.97,81.75,34.68,17.93,0.04,3.1,1.19,11,1
35.82,49.11,1016.12,1.77,208.63,84.12,25.64,13.18,5.52,4.61,-3.96,9,0
11.88,86.66,1027.79,8.07,284.22,42.04,9.21,14.91,6.59,-0.36,-0.74,10,0
31.22,56.34,1035.37,23.41,149.2,86.75,22.49,12.62,2.92,-4.01,0.87,10,1
38.29,77.56,1008.49,8.66,212.58,52.59,33.8,8.04,2.24,-3.91,0.07,4,0
28.87,28.6,1017.0,8.48,20.04,47.06,14.59,4.73,3.01,-2.07,0.08,8,0
35.91,87.69,1038.18,12.21,354.88,71.85,33.45,18.55,6.86,-2.8,-1.21,3,1
45.12,78.86,981.14,13.07,288.01,21.38,40.89,10.54,1.61,-5.05,-1.43,11,0
35.24,36.94,1002.65,29.1,312.77,78.95,22.62,9.88,7.92,5.54,-0.62,5,0
27.49,31.62,1034.99,5.53,249.95,42.95,13.82,19.92,4.65,1.58,3.92,12,0
35.45,45.3,1029.39,25.86,66.98,12.73,24.51,7.99,3.89,-1.57,-1.82,3,0
26.45,98.09,1020.84,12.52,11.17,11.93,26.07,17.16,8.88,-0.1,-0.96,10,0
25.24,40.55,1006.27,5.36,311.28,16.49,13.35,17.32,5.57,-5.36,0.06,4,0
21.49,56.49,999.77,5.25,142.68,89.06,12.78,5.04,4.16,3.47,-2.93,5,0
40.63,22.4,1004.13,6.72,94.99,99.09,25.11,2.35,9.66,-5.85,0.86,8,0
16.82,51.78,1036.22,14.62,202.2,35.7,7.17,19.52,4.05,1.53,-2.58,10,0
40.32,65.71,1003.57,3.94,151.52,29.21,33.46,8.8,9.45,-5.52,-2.17,8,0
30.0,96.25,1014.52,37.95,234.6,21.88,29.25,0.54,5.55,-1.24,-2.27,3,1
11.01,61.34,1001.69,12.83,174.17,82.38,3.27,10.23,2.29,3.73,-3.28,8,0
28.68,85.53,1025.64,37.89,251.0,20.92,25.78,12.58,6.74,-4.9,2.54,10,1
4.0,63.77,1004.92,0.71,307.23,92.41,-3.25,15.63,3.14,-0.45,1.04,4,0
31.26,23.26,1011.54,6.29,70.4,66.74,15.91,18.89,1.62,1.88,1.84,11,0
33.85,45.2,987.75,0.35,118.6,89.71,22.89,18.35,0.95,1.39,1.66,2,1
19.08,66.04,988.8,4.77,157.25,55.4,12.29,18.83,2.66,0.21,-0.34,3,0
26.24,96.05,1013.12,29.71,346.34,69.07,25.44,1.13,8.1,1.49,-0.06,8,1
44.54,88.73,993.12,0.56,131.52,61.95,42.29,14.38,9.22,-1.83,2.03,12,0
19.94,38.27,1044.58,8.59,137.2,83.12,7.6,4.9,9.48,5.8,3.28,5,0
14.41,37.61,982.08,1.88,235.25,83.59,1.93,4.16,2.97,-4.83,-2.52,2,0
39.82,36.09,1001.0,8.09,150.91,58.98,27.04,16.11,7.27,3.49,5.04,7,1
44.63,93.8,1013.25,27.38,342.44,63.25,43.39,8.63,2.53,0.57,-2.63,5,1
25.04,88.21,1007.52,14.64,322.01,92.19,22.68,18.37,6.85,1.85,-0.92,6,1
35.11,81.99,996.44,20.02,184.83,92.99,31.51,1.33,9.76,2.38,0.15,2,1
38.41,51.42,998.63,6.44,232.12,66.42,28.7,16.14,0.45,1.67,0.33,11,0
17.58,60.35,998.14,43.34,20.89,0.78,9.65,3.17,10.84,-2.43,3.93,7,0
20.15,57.15,1008.7,18.53,250.46,10.44,11.58,3.94,9.1,-0.86,2.02,1,0
37.31,40.27,1042.28,8.22,254.59,85.79,25.36,9.81,8.38,-4.35,0.83,10,1
41.85,60.4,1014.17,8.34,129.31,8.47,33.93,8.21,7.6,-0.9,2.07,10,0
30.63,22.44,1030.74,37.64,79.09,21.35,15.12,9.98,8.47,0.97,0.69,5,0
16.2,30.54,1020.6,12.88,329.43,23.05,2.31,18.83,10.94,1.82,-1.35,9,0
44.87,90.93,1029.71,18.38,153.61,60.02,43.06,13.32,8.47,1.17,0.97,7,1
19.69,80.13,971.0,8.09,235.33,57.66,15.72,6.16,3.87,-5.27,0.14,9,1
21.65,53.83,1008.43,3.8,12.0,28.94,12.41,3.87,6.75,-1.69,-1.69,9,0
28.42,61.37,1032.61,19.29,149.06,20.76,20.7,8.69,3.71,-1.99,2.53,1,0
40.54,49.6,1004.42,14.04,294.21,76.45,30.46,9.31,10.67,-3.93,-0.11,8,1
33.54,79.26,1039.44,10.44,139.53,93.55,29.39,12.23,9.9,-2.51,-2.24,12,1
29.15,82.73,1035.26,14.67,217.14,5.28,25.7,5.69,6.24,0.0,-1.93,7,1
29.63,81.06,1005.96,3.5,75.55,13.32,25.85,15.47,8.59,4.24,1.07,11,0
25.44,77.81,1005.45,23.69,149.95,64.22,21.0,2.42,10.01,-2.86,2.1,2,1
30.58,36.36,997.8,44.39,333.95,80.44,17.85,11.43,2.68,-3.39,0.96,3,1
-0.3,47.04,1003.56,33.26,203.92,79.12,-10.89,12.66,6.37,-1.8,0.97,6,1
22.03,57.59,994.51,5.82,324.7,71.97,13.55,4.53,5.3,1.01,-1.62,11,1
27.41,46.46,1019.43,7.81,324.73,88.74,16.71,16.61,8.49,3.67,0.19,11,0
13.49,80.4,991.16,24.79,339.89,21.73,9.57,12.5,4.17,-0.26,-0.66,3,0
28.86,46.35,1022.06,13.56,322.34,10.73,18.13,13.09,7.8,-4.34,-0.39,8,0
22.96,31.06,1022.42,11.91,1.18,61.54,9.17,10.21,4.43,-3.7,-0.22,4,1
42.55,51.92,988.08,39.19,336.25,82.23,32.94,18.24,1.22,0.56,-1.32,7,1
40.73,98.39,1036.25,11.52,49.49,58.2,40.41,14.03,1.18,2.99,1.5,4,0
20.34,38.07,1020.7,10.85,14.37,96.3,7.96,7.95,1.31,5.45,-2.02,2,0
23.49,68.97,1024.25,0.64,19.94,79.56,17.29,5.15,0.36,-3.55,-2.6,7,1
24.26,54.64,1001.62,1.08,125.61,70.08,15.19,1.89,5.86,0.42,-1.57,8,0
20.48,25.68,1022.34,0.11,223.49,6.03,5.62,3.72,7.39,-3.09,1.77,1,0
26.95,59.03,1029.9,36.67,144.83,10.77,18.76,19.86,1.39,-2.7,0.68,5,0
17.42,76.17,1011.52,7.87,9.2,78.48,12.65,8.43,6.73,-2.95,-3.57,10,1
13.69,61.06,1043.03,9.48,171.53,19.82,5.91,18.02,6.58,-1.0,1.19,8,0
31.23,89.77,1013.66,28.0,159.17,2.88,29.18,3.83,1.62,-2.65,-0.1,1,1
31.3,43.11,1030.11,14.1,272.47,91.08,19.92,8.79,4.44,7.44,-0.83,12,1
16.96,26.9,1017.4,14.1,100.66,89.08,2.34,19.23,8.31,-1.38,-0.48,3,0
33.95,94.93,1021.78,5.28,78.31,21.85,32.94,2.28,0.18,2.96,-2.67,2,0
18.68,50.26,987.93,26.93,92.14,78.02,8.74,12.08,1.62,-1.98,0.35,3,1
27.53,66.11,1018.57,2.72,109.35,4.8,20.75,18.42,10.95,6.7,-2.54,3,0
33.2,83.36,1001.98,0.82,215.7,28.51,29.88,19.02,8.07,1.02,-0.7,3,0
24.66,45.95,1000.3,3.19,169.75,62.37,13.85,17.0,5.11,2.51,-0.7,1,0
29.55,77.29,1039.16,4.67,121.28,76.32,25.01,17.19,6.93,-1.77,1.54,3,1
19.84,30.83,1009.79,4.98,134.75,1.04,6.0,13.22,9.31,2.93,0.08,2,0
23.04,43.3,997.95,16.65,133.53,32.62,11.7,4.8,9.27,1.0,1.41,9,0
22.94,31.58,1007.61,3.69,350.07,21.43,9.26,14.75,3.57,-1.14,-2.39,10,0
17.53,84.9,993.49,16.94,83.88,99.88,14.51,19.58,5.4,-3.24,-0.22,8,1
23.23,37.81,1034.51,1.43,294.5,67.1,10.79,10.76,7.02,-0.71,1.06,6,0
9.51,77.39,1002.56,2.39,254.96,40.57,4.99,5.58,0.79,-0.97,2.48,7,0
20.09,95.46,1020.94,10.66,2.01,7.57,19.18,11.68,10.4,2.61,-2.28,1,0
22.15,62.22,1033.34,38.25,357.54,59.87,14.6,13.97,4.76,-0.7,-1.68,7,1
22.44,63.2,1005.5,29.45,272.32,64.17,15.08,4.56,4.08,-5.76,1.01,8,1
22.59,56.88,1020.98,51.99,245.68,81.64,13.96,14.52,9.98,1.94,3.22,8,1
24.38,46.07,997.55,15.77,145.92,28.86,13.6,11.95,1.3,3.88,0.57,6,1
29.79,58.05,1049.69,16.9,199.87,98.14,21.4,12.44,0.43,-5.0,-2.22,7,1
33.75,68.22,1027.05,14.71,91.18,43.95,27.39,6.47,7.54,5.41,-2.18,11,1
18.5,98.88,1010.11,14.63,12.77,29.59,18.28,3.53,4.24,4.19,0.27,2,0
12.97,95.02,1001.41,2.39,300.97,34.84,11.97,12.66,8.41,-1.89,0.72,4,1
14.58,88.97,1011.29,11.77,322.73,51.96,12.37,11.93,0.75,-3.35,-0.44,8,1
20.13,91.13,1007.9,7.32,58.49,93.67,18.35,7.09,4.22,3.16,-2.16,11,1
